Item,CitationFlow,TrustFlow,TopicalTrustFlow_Topic_0,TopicalTrustFlow_Value_0,TopicalTrustFlow_Topic_1,TopicalTrustFlow_Value_1,TopicalTrustFlow_Topic_2,TopicalTrustFlow_Value_2,TopicalTrustFlow_Topic_3,TopicalTrustFlow_Value_3,TopicalTrustFlow_Topic_4,TopicalTrustFlow_Value_4,TopicalTrustFlow_Topic_5,TopicalTrustFlow_Value_5,TopicalTrustFlow_Topic_6,TopicalTrustFlow_Value_6,TopicalTrustFlow_Topic_7,TopicalTrustFlow_Value_7,TopicalTrustFlow_Topic_8,TopicalTrustFlow_Value_8,TopicalTrustFlow_Topic_9,TopicalTrustFlow_Value_9,Crawled,LastCrawlDate,LastCrawlResult,Redirect,FinalRedirectResult,OutLinksPages,OutLinksInternal,OutLinksExternal,OutDomainsExternal,LastSeen,Title,RedirectTo,Language,LanguageDesc,LanguageConfidence,LanguagePageRatios,RefLanguage,RefLanguageDesc,RefLanguageConfidence,RefLanguagePageRatios,CrawledURLs,RootDomainIPAddress,TotalNonUniqueLinks,NonUniqueLinkTypeLive,NonUniqueLinkTypeDeleted,NonUniqueLinkTypeDeepLinks,NonUniqueLinkTypeHomepages,NonUniqueLinkTypeDirect,NonUniqueLinkTypeIndirect,NonUniqueLinkTypeFollow,NonUniqueLinkTypeNoFollow,NonUniqueLinkTypeHTTP,NonUniqueLinkTypeHTTPS,NonUniqueLinkTypeRedirects,NonUniqueLinkTypeTextLinks,NonUniqueLinkTypeImages,NonUniqueLinkTypeFrames,RefDomainTypeLive,RefDomainTypeFollow,RefDomainTypeHomepage,RefDomainTypeDirect,RefDomainTypeProtocolHTTPS
stenalder.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,multimorbidity 2018 – 2021,https://www.multimorbidity2018-stockholm.se/,,,,,,,,,2.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stockholmjurist.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
stockholmredovisning.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stockholmsgolvslipning.com,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
stockholmvvs.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
storaframtidsdagen.nu,4.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,147.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,sv,Swedish,93.0,75.0,150.0,194.9.94.85,5.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,4.0,4.0,0.0,4.0,4.0
studieinspiratorerna.se,1.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,142.0,0.0,1.0,1.0,,VästEko,https://www.vasteko.se/,,,,,en,English,43.0,100.0,443.0,194.9.94.86,7.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0
svenskkyrkligafolkhogskolor.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,,,,,1.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
svenskmediakompetens.se,4.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Chand,http://chand.se/,,,,,sv,Swedish,86.0,100.0,2.0,194.9.94.85,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
taekwondostockholm.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tandlakarekungsholmen.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tandlakarekungsholmen.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,,,,,1.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tandlakareostermalm.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,2.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,,,,,2.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tandlakarnaberg.se,4.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,130.0,0.0,1.0,1.0,,Tandläkare Stockholm 2022 | Välkommen in till vår mottagning,https://xn--tandlkareistockholm-kwb.nu/,,,,,sv,Swedish,99.0,100.0,130.0,46.16.232.242,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
tandteknikerstockholm.se,7.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,97.0,100.0,8.0,,42.0,38.0,4.0,40.0,2.0,42.0,0.0,18.0,24.0,0.0,42.0,0.0,39.0,3.0,0.0,4.0,3.0,2.0,5.0,5.0
tangensbatturer.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,99.0,100.0,2.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
tavelinramningstockholm.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Home Business Directory – Eget Pressrum – Följ Sveriges entreprenörer,https://oarp.se/wp-signup.php?new=tavelinramningstockholm.se,,,,,,,,,2.0,79.136.113.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
taxisoder.se,7.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,85.0,60.0,3.0,194.9.94.86,7.0,5.0,2.0,7.0,0.0,7.0,0.0,3.0,4.0,1.0,6.0,0.0,5.0,2.0,0.0,3.0,2.0,0.0,4.0,4.0
tillbyggnaderstockholm.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--advokatbors-68a.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--advokatbyrlund-uib.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--advokatbyrlund-uib.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,,,,,1.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--advokatbyruppsala-irb.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--advokatgteborg-2pb.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,2.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,2.0,35.228.119.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--advokatsdermalm-gtb.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Home Business Directory – Eget Pressrum – Följ Sveriges entreprenörer,https://oarp.se/wp-signup.php?new=xn--advokatsdermalm-gtb.se,,,,,,,,,2.0,35.228.53.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--advokatsdertlje-clb51a.se,20.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,12.0,2.0,0.0,0.0,,Advokat Södertälje | Advokatbyrån Sörmdal AB,https://xn--advokatsdertlje-clb51a.se/,sv,Swedish,95.0,88.8,sv,Swedish,90.0,100.0,15.0,35.228.53.67,9.0,9.0,0.0,7.0,2.0,9.0,0.0,7.0,2.0,0.0,9.0,0.0,9.0,0.0,0.0,6.0,5.0,2.0,6.0,6.0
xn--advokatstermalm-ftb.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Home Business Directory – Eget Pressrum – Följ Sveriges entreprenörer,https://oarp.se/wp-signup.php?new=xn--advokatstermalm-ftb.nu,,,,,,,,,2.0,79.136.113.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--affrsrtt-2zad.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--arbetsrttstockholm-rtb.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--asylrtt-9wa.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--asylrttstockholm-znb.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,,,,,1.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--avtalsrtt-12a.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--avtalsrttstockholm-rtb.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,,,,,1.0,195.74.38.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--bildckstockholm-3kb.com,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,1.0,194.9.94.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--bildckstockholm-3kb.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--bildckstockholm-3kb.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,,,,,1.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--brottmlsadvokatgteborg-t5b23b.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--brottmlsadvokatgteborg-t5b23b.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--bstaadvokaten-bfb.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--bstamklaren-l8ae.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--byggnadsstllningarstockholm-kkc.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,2.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,2.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--civilrtt-5za.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--civilrttstockholm-vqb.se,9.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,49.0,87.5,3.0,,17.0,16.0,1.0,17.0,0.0,17.0,0.0,16.0,1.0,0.0,17.0,0.0,15.0,2.0,0.0,14.0,15.0,0.0,15.0,15.0
xn--familjerttenstockholm-d2b.com,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--familjerttmalm-dib80a.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,35.228.119.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--familjerttmalm-dib80a.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,,,,,1.0,35.228.53.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--familjerttvsters-2nbdx.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--fastighetsmklarekungsholmen-lkc.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--fastighetsmklareliding-b5b75b.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--fastighetsmklarelund-lzb.com,4.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,2.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,sv,Swedish,96.0,100.0,2.0,194.9.94.85,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
xn--fastighetsmklaretby-qwbg.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--fastighetsmklarevarberg-57b.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--fastighetsvrmepump-vtb.com,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--fretagsaktiviteter-d3b.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--fretagsmklarestockholm-74b83b.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--frsvarsadvokatgteborg-heco.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--frsvarsadvokatgteborg-heco.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--gemensamvrdnad-tib.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--hrfrlngningstockholm-fzbr70b.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--hrfrlngningstockholm-fzbr70b.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,2.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,,,,,2.0,194.9.94.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--immaterialrtt-lfb.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--installeravrmepump-vtb.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--jmfrfastighetsfrskringar-qbcq58bma.com,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--jmfrfastighetsfrskringar-qbcq58bma.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--jmfrfretagsfrskring-gwbn89ach.com,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--jmfrfretagsfrskring-gwbn89ach.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--kiropraktorstermalm-06b.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--kksrenoveringarstockholm-loc.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
xn--lidingmklare-mcb4w.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--lokalersdermalm-gtb.se,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,1.0,194.9.94.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--lshrstockholm-rfb6w.nu,0.0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,,,,,1.0,194.9.94.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
